time,value
2019-07-27 19:00,495.8
2019-07-27 20:00,598.9
2019-07-27 21:00,946.6
2019-07-27 22:00,793.0
2019-07-27 23:00,612.9
2019-07-28 00:00,249.0
2019-07-28 01:00,239.7
2019-07-28 02:00,188.4
2019-07-28 03:00,61.2
2019-07-28 04:00,26.5
2019-07-28 05:00,65.4
2019-07-28 06:00,330.1
2019-07-28 07:00,407.3
2019-07-28 08:00,260.4
2019-07-28 09:00,283.5
2019-07-28 10:00,318.1
2019-07-28 11:00,276.8
2019-07-28 12:00,264.1
2019-07-28 13:00,132.3
2019-07-28 14:00,162.1
2019-07-28 15:00,311.5
2019-07-28 16:00,878.8
2019-07-28 17:00,506.5
2019-07-28 18:00,4287.3
2019-07-28 19:00,938.0
2019-07-28 20:00,839.5
2019-07-28 21:00,955.6
2019-07-28 22:00,851.4
2019-07-28 23:00,701.1
2019-07-29 00:00,298.1
2019-07-29 01:00,289.3
2019-07-29 02:00,131.9
2019-07-29 03:00,152.4
2019-07-29 04:00,144.9
2019-07-29 05:00,201.4
2019-07-29 06:00,378.9
